time 2,time 1,delay,,delay 2,delay 1,,jitter,,
531.020096,531.020079,1.7E-05,,1.7E-05,-1.7E-05,,3.4E-05,,
531.020576,531.020096,0.00048,,0.00048,-0.00048,,0.00096,,
531.020576,531.020576,0,,0,0,,0,,
531.020576,531.020576,0,,0,0,,0,,
531.020576,531.020576,0,,0,0,,0,,
531.020576,531.020576,0,,0,0,,0,,
531.020576,531.020576,0,,0,0,,0,,
531.020576,531.020576,0,,0,0,,0,,
531.020576,531.020576,0,,0,0,,0,,
531.020576,531.020576,0,,0,0,,0,,
531.020576,531.020576,0,,0,0,,0,,
531.020621,531.020576,4.5E-05,,4.5E-05,-4.5E-05,,9E-05,,
531.02092,531.020621,0.000299,,0.000299,-0.000299,,0.000598,,
531.020977,531.02092,5.7E-05,,5.7E-05,-5.7E-05,,0.000114,,
531.086169,531.020977,0.065192,,0.065192,-0.065192,,0.130384,,
531.086169,531.086169,0,,0,0,,0,,
531.086347,531.086169,0.000178,,0.000178,-0.000178,,0.000356,,
531.086391,531.086347,4.4E-05,,4.4E-05,-4.4E-05,,8.8E-05,,
531.086826,531.086391,0.000435,,0.000435,-0.000435,,0.00087,,
531.086826,531.086826,0,,0,0,,0,,
531.086826,531.086826,0,,0,0,,0,,
531.086826,531.086826,0,,0,0,,0,,
531.086826,531.086826,0,,0,0,,0,,
531.086875,531.086826,4.9E-05,,4.9E-05,-4.9E-05,,9.8E-05,,
531.086921,531.086875,4.6E-05,,4.6E-05,-4.6E-05,,9.2E-05,,
531.08737,531.086921,0.000449,,0.000449,-0.000449,,0.000898,,
531.08737,531.08737,0,,0,0,,0,,
531.08737,531.08737,0,,0,0,,0,,
531.08737,531.08737,0,,0,0,,0,,
531.08737,531.08737,0,,0,0,,0,,
531.08737,531.08737,0,,0,0,,0,,
531.08737,531.08737,0,,0,0,,0,,
531.08737,531.08737,0,,0,0,,0,,
531.08737,531.08737,0,,0,0,,0,,
531.08737,531.08737,0,,0,0,,0,,
531.087402,531.08737,3.2E-05,,3.2E-05,-3.2E-05,,6.4E-05,,
531.087433,531.087402,3.1E-05,,3.1E-05,-3.1E-05,,6.2E-05,,
531.087484,531.087433,5.1E-05,,5.1E-05,-5.1E-05,,0.000102,,
531.092014,531.087484,0.00453,,0.00453,-0.00453,,0.00906,,
531.092074,531.092014,6E-05,,6E-05,-6E-05,,0.00012,,
531.107692,531.092074,0.015618,,0.015618,-0.015618,,0.031236,,
531.107692,531.107692,0,,0,0,,0,,
531.107734,531.107692,4.2E-05,,4.2E-05,-4.2E-05,,8.4E-05,,
531.108059,531.107734,0.000325,,0.000325,-0.000325,,0.00065,,
531.10815,531.108059,9.1E-05,,9.1E-05,-9.1E-05,,0.000182,,
531.108228,531.10815,7.8E-05,,7.8E-05,-7.8E-05,,0.000156,,
531.108228,531.108228,0,,0,0,,0,,
531.108248,531.108228,2E-05,,2E-05,-2E-05,,4E-05,,
531.118788,531.108248,0.01054,,0.01054,-0.01054,,0.02108,,
531.118788,531.118788,0,,0,0,,0,,
531.118788,531.118788,0,,0,0,,0,,
531.118788,531.118788,0,,0,0,,0,,
531.118788,531.118788,0,,0,0,,0,,
531.11889,531.118788,0.000102,,0.000102,-0.000102,,0.000204,,
531.118952,531.11889,6.2E-05,,6.2E-05,-6.2E-05,,0.000124,,
531.11914,531.118952,0.000188,,0.000188,-0.000188,,0.000376,,
531.11914,531.11914,0,,0,0,,0,,
531.119168,531.11914,2.8E-05,,2.8E-05,-2.8E-05,,5.6E-05,,
531.120748,531.119168,0.00158,,0.00158,-0.00158,,0.00316,,
531.120748,531.120748,0,,0,0,,0,,
531.120881,531.120748,0.000133,,0.000133,-0.000133,,0.000266,,
531.121066,531.120881,0.000185,,0.000185,-0.000185,,0.00037,,
531.121066,531.121066,0,,0,0,,0,,
531.121109,531.121066,4.3E-05,,4.3E-05,-4.3E-05,,8.6E-05,,
531.121574,531.121109,0.000465,,0.000465,-0.000465,,0.00093,,
531.121574,531.121574,0,,0,0,,0,,
531.122,531.121574,0.000426,,0.000426,-0.000426,,0.000852,,
531.12213,531.122,0.00013,,0.00013,-0.00013,,0.00026,,
531.12213,531.12213,0,,0,0,,0,,
531.12213,531.12213,0,,0,0,,0,,
531.12213,531.12213,0,,0,0,,0,,
531.12213,531.12213,0,,0,0,,0,,
531.12213,531.12213,0,,0,0,,0,,
531.12213,531.12213,0,,0,0,,0,,
531.12224,531.12213,0.00011,,0.00011,-0.00011,,0.00022,,
531.122286,531.12224,4.6E-05,,4.6E-05,-4.6E-05,,9.2E-05,,
531.122317,531.122286,3.1E-05,,3.1E-05,-3.1E-05,,6.2E-05,,
531.123169,531.122317,0.000852,,0.000852,-0.000852,,0.001704,,
531.123215,531.123169,4.6E-05,,4.6E-05,-4.6E-05,,9.2E-05,,
531.124757,531.123215,0.001542,,0.001542,-0.001542,,0.003084,,
531.124757,531.124757,0,,0,0,,0,,
531.12479,531.124757,3.3E-05,,3.3E-05,-3.3E-05,,6.6E-05,,
531.124837,531.12479,4.7E-05,,4.7E-05,-4.7E-05,,9.4E-05,,
531.124837,531.124837,0,,0,0,,0,,
531.124858,531.124837,2.1E-05,,2.1E-05,-2.1E-05,,4.2E-05,,
531.124911,531.124858,5.3E-05,,5.3E-05,-5.3E-05,,0.000106,,
531.125177,531.124911,0.000266,,0.000266,-0.000266,,0.000532,,
531.125177,531.125177,0,,0,0,,0,,
531.125214,531.125177,3.7E-05,,3.7E-05,-3.7E-05,,7.4E-05,,
531.125646,531.125214,0.000432,,0.000432,-0.000432,,0.000864,,
531.130864,531.125646,0.005218,,0.005218,-0.005218,,0.010436,,
531.130927,531.130864,6.3E-05,,6.3E-05,-6.3E-05,,0.000126,,
531.132549,531.130927,0.001622,,0.001622,-0.001622,,0.003244,,
531.132549,531.132549,0,,0,0,,0,,
531.13262,531.132549,7.1E-05,,7.1E-05,-7.1E-05,,0.000142,,
531.14883,531.13262,0.01621,,0.01621,-0.01621,,0.03242,,
531.14883,531.14883,0,,0,0,,0,,
531.148881,531.14883,5.1E-05,,5.1E-05,-5.1E-05,,0.000102,,
531.149207,531.148881,0.000326,,0.000326,-0.000326,,0.000652,,
531.149207,531.149207,0,,0,0,,0,,
531.14922,531.149207,1.3E-05,,1.3E-05,-1.3E-05,,2.6E-05,,
531.149253,531.14922,3.3E-05,,3.3E-05,-3.3E-05,,6.6E-05,,
531.150282,531.149253,0.001029,,0.001029,-0.001029,,0.002058,,
531.150282,531.150282,0,,0,0,,0,,
531.150299,531.150282,1.7E-05,,1.7E-05,-1.7E-05,,3.4E-05,,
531.150353,531.150299,5.4E-05,,5.4E-05,-5.4E-05,,0.000108,,
531.150353,531.150353,0,,0,0,,0,,
531.150372,531.150353,1.9E-05,,1.9E-05,-1.9E-05,,3.8E-05,,
531.150798,531.150372,0.000426,,0.000426,-0.000426,,0.000852,,
531.150798,531.150798,0,,0,0,,0,,
531.150838,531.150798,4E-05,,4E-05,-4E-05,,8E-05,,
531.15093,531.150838,9.2E-05,,9.2E-05,-9.2E-05,,0.000184,,
531.15093,531.15093,0,,0,0,,0,,
531.150949,531.15093,1.9E-05,,1.9E-05,-1.9E-05,,3.8E-05,,
531.150991,531.150949,4.2E-05,,4.2E-05,-4.2E-05,,8.4E-05,,
531.151003,531.150991,1.2E-05,,1.2E-05,-1.2E-05,,2.4E-05,,
531.151222,531.151003,0.000219,,0.000219,-0.000219,,0.000438,,
531.151222,531.151222,0,,0,0,,0,,
531.151241,531.151222,1.9E-05,,1.9E-05,-1.9E-05,,3.8E-05,,
531.153726,531.151241,0.002485,,0.002485,-0.002485,,0.00497,,
531.153726,531.153726,0,,0,0,,0,,
531.153782,531.153726,5.6E-05,,5.6E-05,-5.6E-05,,0.000112,,
531.153828,531.153782,4.6E-05,,4.6E-05,-4.6E-05,,9.2E-05,,
531.153828,531.153828,0,,0,0,,0,,
531.153848,531.153828,2E-05,,2E-05,-2E-05,,4E-05,,
531.154617,531.153848,0.000769,,0.000769,-0.000769,,0.001538,,
531.154617,531.154617,0,,0,0,,0,,
531.154652,531.154617,3.5E-05,,3.5E-05,-3.5E-05,,7E-05,,
531.154705,531.154652,5.3E-05,,5.3E-05,-5.3E-05,,0.000106,,
531.154705,531.154705,0,,0,0,,0,,
531.154705,531.154705,0,,0,0,,0,,
531.154723,531.154705,1.8E-05,,1.8E-05,-1.8E-05,,3.6E-05,,
531.154784,531.154723,6.1E-05,,6.1E-05,-6.1E-05,,0.000122,,
531.154784,531.154784,0,,0,0,,0,,
531.154797,531.154784,1.3E-05,,1.3E-05,-1.3E-05,,2.6E-05,,
531.154832,531.154797,3.5E-05,,3.5E-05,-3.5E-05,,7E-05,,
531.154842,531.154832,1E-05,,1E-05,-1E-05,,2E-05,,
531.154976,531.154842,0.000134,,0.000134,-0.000134,,0.000268,,
531.154976,531.154976,0,,0,0,,0,,
531.154986,531.154976,1E-05,,1E-05,-1E-05,,2E-05,,
531.155687,531.154986,0.000701,,0.000701,-0.000701,,0.001402,,
531.155687,531.155687,0,,0,0,,0,,
531.155697,531.155687,1E-05,,1E-05,-1E-05,,2E-05,,
531.259289,531.155697,0.103592,,0.103592,-0.103592,,0.207184,,
531.259353,531.259289,6.4E-05,,6.4E-05,-6.4E-05,,0.000128,,
531.278399,531.259353,0.019046,,0.019046,-0.019046,,0.038092,,
531.278455,531.278399,5.6E-05,,5.6E-05,-5.6E-05,,0.000112,,
531.278797,531.278455,0.000342,,0.000342,-0.000342,,0.000684,,
531.278797,531.278797,0,,0,0,,0,,
531.278797,531.278797,0,,0,0,,0,,
531.278797,531.278797,0,,0,0,,0,,
531.278797,531.278797,0,,0,0,,0,,
531.278797,531.278797,0,,0,0,,0,,
531.278797,531.278797,0,,0,0,,0,,
531.278797,531.278797,0,,0,0,,0,,
531.278797,531.278797,0,,0,0,,0,,
531.278797,531.278797,0,,0,0,,0,,
531.278797,531.278797,0,,0,0,,0,,
531.278852,531.278797,5.5E-05,,5.5E-05,-5.5E-05,,0.00011,,
531.384782,531.278852,0.10593,,0.10593,-0.10593,,0.21186,,
531.384782,531.384782,0,,0,0,,0,,
531.384858,531.384782,7.6E-05,,7.6E-05,-7.6E-05,,0.000152,,
531.384967,531.384858,0.000109,,0.000109,-0.000109,,0.000218,,
531.384967,531.384967,0,,0,0,,0,,
531.384967,531.384967,0,,0,0,,0,,
531.384967,531.384967,0,,0,0,,0,,
531.384998,531.384967,3.1E-05,,3.1E-05,-3.1E-05,,6.2E-05,,
531.385166,531.384998,0.000168,,0.000168,-0.000168,,0.000336,,
531.385166,531.385166,0,,0,0,,0,,
531.385183,531.385166,1.7E-05,,1.7E-05,-1.7E-05,,3.4E-05,,
531.385613,531.385183,0.00043,,0.00043,-0.00043,,0.00086,,
531.385613,531.385613,0,,0,0,,0,,
531.38563,531.385613,1.7E-05,,1.7E-05,-1.7E-05,,3.4E-05,,
531.385671,531.38563,4.1E-05,,4.1E-05,-4.1E-05,,8.2E-05,,
531.385683,531.385671,1.2E-05,,1.2E-05,-1.2E-05,,2.4E-05,,
531.386351,531.385683,0.000668,,0.000668,-0.000668,,0.001336,,
531.386369,531.386351,1.8E-05,,1.8E-05,-1.8E-05,,3.6E-05,,
531.422003,531.386369,0.035634,,0.035634,-0.035634,,0.071268,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422003,531.422003,0,,0,0,,0,,
531.422187,531.422003,0.000184,,0.000184,-0.000184,,0.000368,,
531.422293,531.422187,0.000106,,0.000106,-0.000106,,0.000212,,
531.422361,531.422293,6.8E-05,,6.8E-05,-6.8E-05,,0.000136,,
531.422426,531.422361,6.5E-05,,6.5E-05,-6.5E-05,,0.00013,,
531.43026,531.422426,0.007834,,0.007834,-0.007834,,0.015668,,
531.461996,531.43026,0.031736,,0.031736,-0.031736,,0.063472,,
531.461996,531.461996,0,,0,0,,0,,
531.462072,531.461996,7.6E-05,,7.6E-05,-7.6E-05,,0.000152,,
531.463094,531.462072,0.001022,,0.001022,-0.001022,,0.002044,,
531.463094,531.463094,0,,0,0,,0,,
531.463134,531.463094,4E-05,,4E-05,-4E-05,,8E-05,,
531.463496,531.463134,0.000362,,0.000362,-0.000362,,0.000724,,
531.463496,531.463496,0,,0,0,,0,,
531.46352,531.463496,2.4E-05,,2.4E-05,-2.4E-05,,4.8E-05,,
531.464118,531.46352,0.000598,,0.000598,-0.000598,,0.001196,,
531.464146,531.464118,2.8E-05,,2.8E-05,-2.8E-05,,5.6E-05,,
531.543223,531.464146,0.079077,,0.079077,-0.079077,,0.158154,,
531.543339,531.543223,0.000116,,0.000116,-0.000116,,0.000232,,
531.64613,531.543339,0.102791,,0.102791,-0.102791,,0.205582,,
531.648077,531.64613,0.001947,,0.001947,-0.001947,,0.003894,,
531.648077,531.648077,0,,0,0,,0,,
531.64816,531.648077,8.3E-05,,8.3E-05,-8.3E-05,,0.000166,,
531.648263,531.64816,0.000103,,0.000103,-0.000103,,0.000206,,
531.648263,531.648263,0,,0,0,,0,,
531.648288,531.648263,2.5E-05,,2.5E-05,-2.5E-05,,5E-05,,
531.650666,531.648288,0.002378,,0.002378,-0.002378,,0.004756,,
531.650666,531.650666,0,,0,0,,0,,
531.650666,531.650666,0,,0,0,,0,,
531.650666,531.650666,0,,0,0,,0,,
531.650735,531.650666,6.9E-05,,6.9E-05,-6.9E-05,,0.000138,,
531.675041,531.650735,0.024306,,0.024306,-0.024306,,0.048612,,
531.675041,531.675041,0,,0,0,,0,,
531.675099,531.675041,5.8E-05,,5.8E-05,-5.8E-05,,0.000116,,
531.675391,531.675099,0.000292,,0.000292,-0.000292,,0.000584,,
531.675391,531.675391,0,,0,0,,0,,
531.675411,531.675391,2E-05,,2E-05,-2E-05,,4E-05,,
531.675453,531.675411,4.2E-05,,4.2E-05,-4.2E-05,,8.4E-05,,
531.675453,531.675453,0,,0,0,,0,,
531.67547,531.675453,1.7E-05,,1.7E-05,-1.7E-05,,3.4E-05,,
531.675654,531.67547,0.000184,,0.000184,-0.000184,,0.000368,,
531.675654,531.675654,0,,0,0,,0,,
531.675671,531.675654,1.7E-05,,1.7E-05,-1.7E-05,,3.4E-05,,
531.676147,531.675671,0.000476,,0.000476,-0.000476,,0.000952,,
531.676147,531.676147,0,,0,0,,0,,
531.676197,531.676147,5E-05,,5E-05,-5E-05,,1E-04,,
531.676711,531.676197,0.000514,,0.000514,-0.000514,,0.001028,,
531.676711,531.676711,0,,0,0,,0,,
531.676763,531.676711,5.2E-05,,5.2E-05,-5.2E-05,,0.000104,,
531.676826,531.676763,6.3E-05,,6.3E-05,-6.3E-05,,0.000126,,
531.676846,531.676826,2E-05,,2E-05,-2E-05,,4E-05,,
531.67695,531.676846,0.000104,,0.000104,-0.000104,,0.000208,,
531.67695,531.67695,0,,0,0,,0,,
531.67697,531.67695,2E-05,,2E-05,-2E-05,,4E-05,,
531.677747,531.67697,0.000777,,0.000777,-0.000777,,0.001554,,
531.682755,531.677747,0.005008,,0.005008,-0.005008,,0.010016,,
531.682755,531.682755,0,,0,0,,0,,
531.68281,531.682755,5.5E-05,,5.5E-05,-5.5E-05,,0.00011,,
531.697785,531.68281,0.014975,,0.014975,-0.014975,,0.02995,,
531.697861,531.697785,7.6E-05,,7.6E-05,-7.6E-05,,0.000152,,
531.698216,531.697861,0.000355,,0.000355,-0.000355,,0.00071,,
531.698216,531.698216,0,,0,0,,0,,
531.698253,531.698216,3.7E-05,,3.7E-05,-3.7E-05,,7.4E-05,,
531.698306,531.698253,5.3E-05,,5.3E-05,-5.3E-05,,0.000106,,
531.698712,531.698306,0.000406,,0.000406,-0.000406,,0.000812,,
531.698712,531.698712,0,,0,0,,0,,
531.698764,531.698712,5.2E-05,,5.2E-05,-5.2E-05,,0.000104,,
531.698903,531.698764,0.000139,,0.000139,-0.000139,,0.000278,,
531.698924,531.698903,2.1E-05,,2.1E-05,-2.1E-05,,4.2E-05,,
531.699275,531.698924,0.000351,,0.000351,-0.000351,,0.000702,,
531.699275,531.699275,0,,0,0,,0,,
531.69931,531.699275,3.5E-05,,3.5E-05,-3.5E-05,,7E-05,,
531.699356,531.69931,4.6E-05,,4.6E-05,-4.6E-05,,9.2E-05,,
531.699773,531.699356,0.000417,,0.000417,-0.000417,,0.000834,,
531.699773,531.699773,0,,0,0,,0,,
531.699799,531.699773,2.6E-05,,2.6E-05,-2.6E-05,,5.2E-05,,
531.700243,531.699799,0.000444,,0.000444,-0.000444,,0.000888,,
531.700243,531.700243,0,,0,0,,0,,
531.700278,531.700243,3.5E-05,,3.5E-05,-3.5E-05,,7E-05,,
531.700336,531.700278,5.8E-05,,5.8E-05,-5.8E-05,,0.000116,,
531.700354,531.700336,1.8E-05,,1.8E-05,-1.8E-05,,3.6E-05,,
531.700965,531.700354,0.000611,,0.000611,-0.000611,,0.001222,,
531.700965,531.700965,0,,0,0,,0,,
531.701016,531.700965,5.1E-05,,5.1E-05,-5.1E-05,,0.000102,,
531.70149,531.701016,0.000474,,0.000474,-0.000474,,0.000948,,
531.70149,531.70149,0,,0,0,,0,,
531.701521,531.70149,3.1E-05,,3.1E-05,-3.1E-05,,6.2E-05,,
531.701576,531.701521,5.5E-05,,5.5E-05,-5.5E-05,,0.00011,,
531.702217,531.701576,0.000641,,0.000641,-0.000641,,0.001282,,
531.702217,531.702217,0,,0,0,,0,,
531.702262,531.702217,4.5E-05,,4.5E-05,-4.5E-05,,9E-05,,
531.702325,531.702262,6.3E-05,,6.3E-05,-6.3E-05,,0.000126,,
531.702325,531.702325,0,,0,0,,0,,
531.702355,531.702325,3E-05,,3E-05,-3E-05,,6E-05,,
531.702929,531.702355,0.000574,,0.000574,-0.000574,,0.001148,,
531.702953,531.702929,2.4E-05,,2.4E-05,-2.4E-05,,4.8E-05,,
531.708051,531.702953,0.005098,,0.005098,-0.005098,,0.010196,,
531.70846,531.708051,0.000409,,0.000409,-0.000409,,0.000818,,
531.70846,531.70846,0,,0,0,,0,,
531.70846,531.70846,0,,0,0,,0,,
531.70846,531.70846,0,,0,0,,0,,
531.708491,531.70846,3.1E-05,,3.1E-05,-3.1E-05,,6.2E-05,,
531.713218,531.708491,0.004727,,0.004727,-0.004727,,0.009454,,
531.713218,531.713218,0,,0,0,,0,,
531.713218,531.713218,0,,0,0,,0,,
531.713218,531.713218,0,,0,0,,0,,
531.713218,531.713218,0,,0,0,,0,,
531.713218,531.713218,0,,0,0,,0,,
531.713285,531.713218,6.7E-05,,6.7E-05,-6.7E-05,,0.000134,,
531.735191,531.713285,0.021906,,0.021906,-0.021906,,0.043812,,
531.735253,531.735191,6.2E-05,,6.2E-05,-6.2E-05,,0.000124,,
531.73559,531.735253,0.000337,,0.000337,-0.000337,,0.000674,,
531.73559,531.73559,0,,0,0,,0,,
531.735615,531.73559,2.5E-05,,2.5E-05,-2.5E-05,,5E-05,,
531.736063,531.735615,0.000448,,0.000448,-0.000448,,0.000896,,
531.736063,531.736063,0,,0,0,,0,,
531.7361,531.736063,3.7E-05,,3.7E-05,-3.7E-05,,7.4E-05,,
531.736159,531.7361,5.9E-05,,5.9E-05,-5.9E-05,,0.000118,,
531.736648,531.736159,0.000489,,0.000489,-0.000489,,0.000978,,
531.736648,531.736648,0,,0,0,,0,,
531.736689,531.736648,4.1E-05,,4.1E-05,-4.1E-05,,8.2E-05,,
531.863153,531.736689,0.126464,,0.126464,-0.126464,,0.252928,,
532.575167,531.863153,0.712014,,0.712014,-0.712014,,1.424028,,
532.926204,532.575167,0.351037,,0.351037,-0.351037,,0.702074,,
532.996325,532.926204,0.070121,,0.070121,-0.070121,,0.140242,,
532.996325,532.996325,0,,0,0,,0,,
533.050116,532.996325,0.053791,,0.053791,-0.053791,,0.107582,,
533.222006,533.050116,0.17189,,0.17189,-0.17189,,0.34378,,
533.223178,533.222006,0.001172,,0.001172,-0.001172,,0.002344,,
533.250049,533.223178,0.026871,,0.026871,-0.026871,,0.053742,,
533.469922,533.250049,0.219873,,0.219873,-0.219873,,0.439746,,
533.735539,533.469922,0.265617,,0.265617,-0.265617,,0.531234,,
533.746309,533.735539,0.01077,,0.01077,-0.01077,,0.02154,,
533.854125,533.746309,0.107816,,0.107816,-0.107816,,0.215632,,
533.864372,533.854125,0.010247,,0.010247,-0.010247,,0.020494,,
533.943311,533.864372,0.078939,,0.078939,-0.078939,,0.157878,,
533.998082,533.943311,0.054771,,0.054771,-0.054771,,0.109542,,
534.103045,533.998082,0.104963,,0.104963,-0.104963,,0.209926,,
534.103208,534.103045,0.000163,,0.000163,-0.000163,,0.000326,,
534.114435,534.103208,0.011227,,0.011227,-0.011227,,0.022454,,
534.34485,534.114435,0.230415,,0.230415,-0.230415,,0.46083,,
534.358441,534.34485,0.013591,,0.013591,-0.013591,,0.027182,,
534.36926,534.358441,0.010819,,0.010819,-0.010819,,0.021638,,
534.65417,534.36926,0.28491,,0.28491,-0.28491,,0.56982,,
534.851383,534.65417,0.197213,,0.197213,-0.197213,,0.394426,,
534.8518,534.851383,0.000417,,0.000417,-0.000417,,0.000834,,
535.090203,534.8518,0.238403,,0.238403,-0.238403,,0.476806,,
535.181361,535.090203,0.091158,,0.091158,-0.091158,,0.182316,,
535.181424,535.181361,6.3E-05,,6.3E-05,-6.3E-05,,0.000126,,
535.427779,535.181424,0.246355,,0.246355,-0.246355,,0.49271,,
535.427779,535.427779,0,,0,0,,0,,
535.428105,535.427779,0.000326,,0.000326,-0.000326,,0.000652,,
535.477137,535.428105,0.049032,,0.049032,-0.049032,,0.098064,,
535.599975,535.477137,0.122838,,0.122838,-0.122838,,0.245676,,
535.6004,535.599975,0.000425,,0.000425,-0.000425,,0.00085,,
535.743856,535.6004,0.143456,,0.143456,-0.143456,,0.286912,,
535.824934,535.743856,0.081078,,0.081078,-0.081078,,0.162156,,
535.884824,535.824934,0.05989,,0.05989,-0.05989,,0.11978,,
535.950274,535.884824,0.06545,,0.06545,-0.06545,,0.1309,,
535.992739,535.950274,0.042465,,0.042465,-0.042465,,0.08493,,
536.967018,535.992739,0.974279,,0.974279,-0.974279,,1.948558,,
536.967184,536.967018,0.000166,,0.000166,-0.000166,,0.000332,,
537.14372,536.967184,0.176536,,0.176536,-0.176536,,0.353072,,
537.151824,537.14372,0.008104,,0.008104,-0.008104,,0.016208,,
537.315661,537.151824,0.163837,,0.163837,-0.163837,,0.327674,,
537.350379,537.315661,0.034718,,0.034718,-0.034718,,0.069436,,
537.42046,537.350379,0.070081,,0.070081,-0.070081,,0.140162,,
537.614343,537.42046,0.193883,,0.193883,-0.193883,,0.387766,,
537.616511,537.614343,0.002168,,0.002168,-0.002168,,0.004336,,
537.616665,537.616511,0.000154,,0.000154,-0.000154,,0.000308,,
537.616709,537.616665,4.4E-05,,4.4E-05,-4.4E-05,,8.8E-05,,
537.629472,537.616709,0.012763,,0.012763,-0.012763,,0.025526,,
537.629472,537.629472,0,,0,0,,0,,
537.629973,537.629472,0.000501,,0.000501,-0.000501,,0.001002,,
537.629973,537.629973,0,,0,0,,0,,
537.67449,537.629973,0.044517,,0.044517,-0.044517,,0.089034,,
537.857707,537.67449,0.183217,,0.183217,-0.183217,,0.366434,,
537.865523,537.857707,0.007816,,0.007816,-0.007816,,0.015632,,
537.990097,537.865523,0.124574,,0.124574,-0.124574,,0.249148,,
537.993077,537.990097,0.00298,,0.00298,-0.00298,,0.00596,,
537.993143,537.993077,6.6E-05,,6.6E-05,-6.6E-05,,0.000132,,
538.065677,537.993143,0.072534,,0.072534,-0.072534,,0.145068,,
538.150346,538.065677,0.084669,,0.084669,-0.084669,,0.169338,,
538.321259,538.150346,0.170913,,0.170913,-0.170913,,0.341826,,
538.32396,538.321259,0.002701,,0.002701,-0.002701,,0.005402,,
538.324119,538.32396,0.000159,,0.000159,-0.000159,,0.000318,,
538.355514,538.324119,0.031395,,0.031395,-0.031395,,0.06279,,
538.376133,538.355514,0.020619,,0.020619,-0.020619,,0.041238,,
538.625949,538.376133,0.249816,,0.249816,-0.249816,,0.499632,,
538.636048,538.625949,0.010099,,0.010099,-0.010099,,0.020198,,
538.850144,538.636048,0.214096,,0.214096,-0.214096,,0.428192,,
538.850589,538.850144,0.000445,,0.000445,-0.000445,,0.00089,,
539.103522,538.850589,0.252933,,0.252933,-0.252933,,0.505866,,
539.356567,539.103522,0.253045,,0.253045,-0.253045,,0.50609,,
539.356909,539.356567,0.000342,,0.000342,-0.000342,,0.000684,,
539.611558,539.356909,0.254649,,0.254649,-0.254649,,0.509298,,
539.616217,539.611558,0.004659,,0.004659,-0.004659,,0.009318,,
539.621709,539.616217,0.005492,,0.005492,-0.005492,,0.010984,,
539.853181,539.621709,0.231472,,0.231472,-0.231472,,0.462944,,
539.853387,539.853181,0.000206,,0.000206,-0.000206,,0.000412,,
539.87863,539.853387,0.025243,,0.025243,-0.025243,,0.050486,,
540.108485,539.87863,0.229855,,0.229855,-0.229855,,0.45971,,
540.177884,540.108485,0.069399,,0.069399,-0.069399,,0.138798,,
540.177932,540.177884,4.8E-05,,4.8E-05,-4.8E-05,,9.6E-05,,
540.429187,540.177932,0.251255,,0.251255,-0.251255,,0.50251,,
540.429187,540.429187,0,,0,0,,0,,
540.439178,540.429187,0.009991,,0.009991,-0.009991,,0.019982,,
540.494058,540.439178,0.05488,,0.05488,-0.05488,,0.10976,,
540.723471,540.494058,0.229413,,0.229413,-0.229413,,0.458826,,
540.723599,540.723471,0.000128,,0.000128,-0.000128,,0.000256,,
540.853611,540.723599,0.130012,,0.130012,-0.130012,,0.260024,,
540.853755,540.853611,0.000144,,0.000144,-0.000144,,0.000288,,
540.941274,540.853755,0.087519,,0.087519,-0.087519,,0.175038,,
540.941328,540.941274,5.4E-05,,5.4E-05,-5.4E-05,,0.000108,,
541.027129,540.941328,0.085801,,0.085801,-0.085801,,0.171602,,
541.183694,541.027129,0.156565,,0.156565,-0.156565,,0.31313,,
541.183795,541.183694,0.000101,,0.000101,-0.000101,,0.000202,,
541.194147,541.183795,0.010352,,0.010352,-0.010352,,0.020704,,
541.276088,541.194147,0.081941,,0.081941,-0.081941,,0.163882,,
541.455935,541.276088,0.179847,,0.179847,-0.179847,,0.359694,,
541.603623,541.455935,0.147688,,0.147688,-0.147688,,0.295376,,
541.603796,541.603623,0.000173,,0.000173,-0.000173,,0.000346,,
541.86345,541.603796,0.259654,,0.259654,-0.259654,,0.519308,,
542.49094,541.86345,0.62749,,0.62749,-0.62749,,1.25498,,
542.49094,542.49094,0,,0,0,,0,,
542.514681,542.49094,0.023741,,0.023741,-0.023741,,0.047482,,
542.537258,542.514681,0.022577,,0.022577,-0.022577,,0.045154,,
542.537258,542.537258,0,,0,0,,0,,
542.537307,542.537258,4.9E-05,,4.9E-05,-4.9E-05,,9.8E-05,,
542.830593,542.537307,0.293286,,0.293286,-0.293286,,0.586572,,
